return_id,order_id,product_id,return_reason,return_datetime,refund_amount
R00000370,O00005567,P00576,Wrong item,2024-09-10 11:07:39,2191.17
R00000371,O00005570,P00226,Wrong item,2024-12-09 21:41:03,937.2
R00000372,O00005586,P00547,Not as described,2024-11-30 00:39:22,9070.2
R00000373,O00005589,P00612,Damaged,2024-08-26 09:04:13,109410.86
R00000374,O00005611,P00155,Not as described,2024-09-14 14:30:41,128900.67
R00000375,O00005624,P00145,Wrong item,2024-09-14 19:45:33,948652.25
R00000376,O00005639,P00068,Wrong item,2024-09-21 22:30:27,216578.21
R00000377,O00005646,P00529,Damaged,2024-12-10 05:04:18,127675.73
R00000378,O00005659,P00053,Damaged,2025-03-13 14:31:13,284.93
R00000379,O00005663,P00621,Wrong item,2024-08-29 12:37:53,15827.06
R00000380,O00005683,P00616,Not as described,2025-07-04 14:44:44,45483.3
R00000381,O00005702,P00304,Not as described,2024-09-29 13:37:29,1365.71
R00000382,O00005709,P00187,Damaged,2024-12-29 06:37:34,178143.82
R00000383,O00005710,P00151,Damaged,2025-04-13 18:41:02,168387.6
R00000384,O00005724,P00440,Not as described,2024-12-23 22:41:20,3324.28
R00000385,O00005732,P00253,Damaged,2025-05-01 01:38:07,327975.83
R00000386,O00005733,P00075,Buyer remorse,2025-02-21 09:42:18,57.18
R00000387,O00005764,P00566,Damaged,2025-01-29 00:35:39,436110.79
R00000388,O00005826,P00125,Not as described,2025-06-02 01:18:28,1196.25
R00000389,O00005827,P00716,Not as described,2025-05-19 19:15:11,2145.79
R00000390,O00005852,P00797,Damaged,2024-09-18 16:43:50,519.88
R00000391,O00005855,P00220,Wrong item,2024-12-31 04:08:29,896.0
R00000392,O00005869,P00187,Wrong item,2024-12-15 21:02:33,2688.76
R00000393,O00005874,P00734,Not as described,2025-05-26 20:27:36,443605.96
R00000394,O00005883,P00343,Damaged,2025-01-29 03:03:10,365.16
R00000395,O00005885,P00114,Wrong item,2025-05-03 08:02:23,919.13
R00000396,O00005893,P00314,Damaged,2025-03-23 17:13:01,415.96
R00000397,O00005906,P00643,Damaged,2025-01-17 09:27:09,3286.05
R00000398,O00005907,P00403,Damaged,2025-03-07 22:38:17,4696.25
R00000399,O00005909,P00413,Not as described,2025-03-18 13:30:42,109697.28
R00000400,O00005928,P00092,Buyer remorse,2025-03-06 21:09:46,636.1
R00000401,O00005934,P00438,Not as described,2025-02-18 17:27:33,369.86
R00000402,O00005952,P00788,Not as described,2024-11-14 21:49:02,1369.94
R00000403,O00005970,P00141,Damaged,2025-07-13 02:54:58,987.19
R00000404,O00005975,P00525,Not as described,2024-09-03 05:07:13,240.57
R00000405,O00005982,P00375,Not as described,2025-06-03 22:21:16,1171.29
R00000406,O00005988,P00355,Not as described,2025-05-30 04:48:09,975.43
R00000407,O00006001,P00050,Not as described,2025-05-31 21:51:18,131600.59
R00000408,O00006005,P00372,Wrong item,2025-04-19 00:17:35,5963.89
R00000409,O00006033,P00182,Not as described,2025-03-06 18:11:01,721.56
R00000410,O00006043,P00347,Not as described,2024-10-07 04:47:41,332182.34
R00000411,O00006060,P00417,Wrong item,2025-01-05 19:38:46,33308.07
R00000412,O00006089,P00478,Not as described,2025-01-30 21:43:42,1718.53
R00000413,O00006105,P00358,Not as described,2025-08-14 03:58:07,4500.74
R00000414,O00006113,P00116,Buyer remorse,2024-10-20 01:59:30,3496.78
R00000415,O00006126,P00108,Wrong item,2024-12-13 20:36:33,144902.81
R00000416,O00006131,P00586,Not as described,2025-01-20 01:41:03,2400.05
R00000417,O00006150,P00143,Damaged,2025-01-20 20:35:10,2767.98
R00000418,O00006185,P00130,Wrong item,2024-08-25 18:28:26,3029.18
R00000419,O00006188,P00102,Not as described,2024-10-07 23:14:24,538075.06
R00000420,O00006222,P00604,Damaged,2024-10-14 16:50:08,1625.23
R00000421,O00006242,P00470,Wrong item,2025-02-08 10:20:57,3817.33
R00000422,O00006250,P00102,Damaged,2024-09-26 22:33:43,12484.04
R00000423,O00006263,P00541,Wrong item,2025-04-16 14:45:29,4833.72
R00000424,O00006269,P00568,Not as described,2024-11-17 23:00:27,70315.9
R00000425,O00006271,P00642,Buyer remorse,2025-08-03 23:09:47,1467.35
R00000426,O00006286,P00177,Wrong item,2025-02-16 18:10:56,608.29
R00000427,O00006298,P00257,Not as described,2025-05-12 02:27:56,1220.96
R00000428,O00006319,P00281,Wrong item,2025-04-21 08:35:39,145042.29
R00000429,O00006331,P00021,Not as described,2025-01-25 04:30:51,4113.2
R00000430,O00006355,P00399,Wrong item,2025-03-04 19:02:38,2025.32
R00000431,O00006378,P00663,Not as described,2025-07-27 16:06:27,38961.26
R00000432,O00006380,P00072,Buyer remorse,2025-04-17 12:10:33,84.05
R00000433,O00006404,P00204,Not as described,2024-12-27 07:05:42,1692.09
R00000434,O00006420,P00201,Wrong item,2024-12-11 22:17:01,38118.48
R00000435,O00006456,P00133,Buyer remorse,2025-04-21 22:12:08,7020.18
R00000436,O00006462,P00059,Not as described,2025-05-21 13:43:22,56613.24
R00000437,O00006480,P00227,Damaged,2024-09-06 04:00:48,580.87
R00000438,O00006508,P00769,Wrong item,2025-06-23 09:34:13,1591.0
R00000439,O00006549,P00718,Wrong item,2025-07-19 11:51:36,968.24
R00000440,O00006551,P00679,Damaged,2024-10-01 19:41:36,2892.71
R00000441,O00006562,P00261,Damaged,2024-11-25 20:10:25,2203.62
R00000442,O00006599,P00121,Damaged,2025-02-25 06:31:09,236677.59
R00000443,O00006638,P00546,Not as described,2025-03-29 02:51:54,1204.93
R00000444,O00006653,P00559,Not as described,2024-12-16 04:05:23,30185.65
R00000445,O00006656,P00027,Wrong item,2025-07-02 09:08:07,3938.77
R00000446,O00006660,P00038,Not as described,2024-10-16 00:53:41,8288.43
R00000447,O00006666,P00357,Wrong item,2024-11-26 14:18:56,2006.44
R00000448,O00006683,P00583,Not as described,2025-08-07 16:25:17,2022.11
R00000449,O00006686,P00146,Not as described,2024-11-25 17:05:52,341.73
R00000450,O00006693,P00072,Wrong item,2024-12-11 14:18:13,93.85
R00000451,O00006715,P00492,Damaged,2025-03-07 00:50:41,228232.26
R00000452,O00006725,P00514,Not as described,2025-02-15 20:54:22,137632.6
R00000453,O00006729,P00140,Damaged,2025-05-15 21:44:48,2446.67
R00000454,O00006751,P00394,Buyer remorse,2024-12-28 07:45:58,33.47
R00000455,O00006769,P00767,Not as described,2025-03-31 00:12:59,364145.51
R00000456,O00006773,P00197,Buyer remorse,2024-11-07 07:41:38,1187.99
R00000457,O00006778,P00409,Damaged,2024-12-04 08:06:15,1131.26
R00000458,O00006786,P00671,Damaged,2025-02-14 14:56:44,144792.66
R00000459,O00006823,P00288,Buyer remorse,2024-09-22 19:38:53,996.57
R00000460,O00006853,P00473,Wrong item,2024-11-02 00:35:59,838.38
R00000461,O00006867,P00510,Buyer remorse,2025-01-03 13:30:07,2176.14
R00000462,O00006873,P00053,Wrong item,2025-05-19 13:22:30,404.91
R00000463,O00006875,P00212,Damaged,2024-11-27 15:12:30,2250.52
R00000464,O00006877,P00136,Damaged,2024-09-12 14:31:14,1579.09
R00000465,O00006882,P00727,Buyer remorse,2025-08-26 21:45:39,5521.99
R00000466,O00006902,P00545,Damaged,2024-11-14 06:10:53,1397.43
R00000467,O00006919,P00095,Not as described,2024-11-08 11:42:19,203.43
R00000468,O00006974,P00037,Damaged,2024-12-02 02:44:09,1647.04
R00000469,O00007026,P00683,Wrong item,2024-10-20 20:06:07,134.37
R00000470,O00007063,P00681,Damaged,2024-11-28 06:27:04,2000.63
R00000471,O00007077,P00681,Damaged,2025-05-07 22:01:09,4462.71
R00000472,O00007088,P00365,Not as described,2025-07-02 23:57:33,1702.63
R00000473,O00007089,P00432,Not as described,2024-11-20 15:42:01,287051.4
R00000474,O00007109,P00767,Buyer remorse,2025-02-22 17:36:13,937.48
R00000475,O00007128,P00055,Buyer remorse,2024-12-26 02:14:58,1366.18
R00000476,O00007131,P00608,Buyer remorse,2025-03-07 17:16:47,146065.41
R00000477,O00007137,P00088,Wrong item,2024-10-19 20:46:10,403.68
R00000478,O00007170,P00321,Damaged,2025-05-12 16:51:41,7338.82
R00000479,O00007182,P00428,Buyer remorse,2025-04-15 00:19:25,2295.17
R00000480,O00007225,P00301,Not as described,2025-04-05 06:23:24,4078.33
R00000481,O00007247,P00426,Damaged,2025-03-10 19:01:04,4325.27
R00000482,O00007254,P00156,Wrong item,2025-03-08 01:05:42,55316.41
R00000483,O00007265,P00356,Wrong item,2025-03-31 23:35:26,142559.77
R00000484,O00007272,P00765,Buyer remorse,2025-01-01 23:07:59,70332.11
R00000485,O00007321,P00629,Buyer remorse,2025-06-29 04:53:29,51563.43
R00000486,O00007322,P00278,Not as described,2025-06-12 05:35:25,1757.63
R00000487,O00007342,P00686,Not as described,2025-02-08 12:21:12,9026.08
R00000488,O00007357,P00690,Wrong item,2025-01-26 13:24:05,346543.66
R00000489,O00007421,P00755,Wrong item,2024-12-13 05:21:16,503712.4
R00000490,O00007458,P00674,Wrong item,2024-12-29 12:43:55,3790.43
R00000491,O00007480,P00256,Not as described,2025-07-09 13:10:14,2370.36
R00000492,O00007483,P00340,Buyer remorse,2025-04-06 01:52:39,199.45
R00000493,O00007490,P00035,Not as described,2025-01-26 19:44:50,678308.35
R00000494,O00007526,P00534,Buyer remorse,2025-01-19 19:26:14,2847.45
R00000495,O00007542,P00309,Not as described,2025-05-23 06:47:18,1041.53
R00000496,O00007545,P00097,Wrong item,2025-05-02 10:42:24,651.9
R00000497,O00007580,P00477,Not as described,2025-02-27 05:28:54,3931.89
R00000498,O00007586,P00505,Not as described,2024-12-10 07:06:42,548.07
R00000499,O00007610,P00526,Not as described,2025-04-08 20:40:56,1046.92
R00000500,O00007611,P00293,Not as described,2025-01-09 22:16:28,883.23
R00000501,O00007614,P00185,Damaged,2025-01-24 06:36:39,738.34
R00000502,O00007620,P00351,Buyer remorse,2025-02-04 07:25:43,3091.04
R00000503,O00007626,P00284,Wrong item,2024-11-08 10:36:05,10714.18
R00000504,O00007630,P00098,Damaged,2025-07-19 22:50:16,663.57
R00000505,O00007646,P00738,Wrong item,2024-12-03 00:21:57,345285.19
R00000506,O00007650,P00574,Wrong item,2025-01-21 03:57:48,484796.36
R00000507,O00007673,P00087,Not as described,2025-08-02 11:23:58,1422.16
R00000508,O00007676,P00311,Not as described,2024-12-27 05:40:46,139728.41
R00000509,O00007678,P00323,Buyer remorse,2024-12-14 02:19:52,1366.3
R00000510,O00007679,P00318,Damaged,2025-07-28 22:34:54,3780.88
R00000511,O00007684,P00407,Not as described,2024-09-07 05:16:21,278806.17
R00000512,O00007696,P00294,Damaged,2024-11-13 22:26:40,793.55
R00000513,O00007714,P00387,Buyer remorse,2025-03-12 12:48:44,2611.69
R00000514,O00007726,P00248,Wrong item,2025-07-04 06:00:31,351174.58
R00000515,O00007732,P00651,Buyer remorse,2025-03-07 23:19:03,3413.37
R00000516,O00007737,P00293,Not as described,2024-08-20 02:57:26,3746.7
R00000517,O00007748,P00575,Damaged,2025-03-27 00:48:34,2476.91
R00000518,O00007758,P00631,Not as described,2025-02-20 14:21:12,115673.3
R00000519,O00007760,P00241,Damaged,2025-01-09 13:50:01,7876.05
R00000520,O00007770,P00342,Buyer remorse,2025-06-02 00:39:18,57070.93
R00000521,O00007777,P00381,Buyer remorse,2024-12-26 21:58:14,1566.03
R00000522,O00007781,P00010,Not as described,2025-02-22 23:17:23,678.47
R00000523,O00007785,P00395,Buyer remorse,2024-11-11 02:39:00,2205.76
R00000524,O00007789,P00265,Not as described,2025-04-02 16:35:10,2343.68
R00000525,O00007805,P00099,Buyer remorse,2025-05-29 00:55:00,331264.7
R00000526,O00007806,P00757,Wrong item,2024-12-13 08:37:40,432.9
R00000527,O00007820,P00741,Not as described,2024-09-17 22:47:50,370.0
R00000528,O00007859,P00163,Buyer remorse,2025-04-18 13:52:44,158214.67
R00000529,O00007868,P00502,Damaged,2024-10-30 19:48:43,3255.55
R00000530,O00007876,P00450,Damaged,2025-06-18 03:35:53,5101.95
R00000531,O00007894,P00284,Wrong item,2024-09-20 03:59:49,868.06
R00000532,O00007903,P00048,Not as described,2024-12-15 04:18:10,23717.63
R00000533,O00007910,P00735,Damaged,2025-01-11 16:15:16,2738.33
R00000534,O00007913,P00481,Buyer remorse,2025-08-05 09:53:40,2267.12
R00000535,O00007952,P00025,Not as described,2025-01-03 00:54:19,3042.47
R00000536,O00007967,P00499,Damaged,2025-04-30 15:23:40,1990.9
R00000537,O00007969,P00401,Damaged,2025-01-13 18:49:29,1341.61
R00000538,O00007976,P00160,Wrong item,2024-08-23 02:14:29,370.67
R00000539,O00007985,P00318,Damaged,2025-05-21 09:51:36,825.31
R00000540,O00008001,P00199,Wrong item,2024-09-17 01:09:50,58.46
R00000541,O00008011,P00557,Wrong item,2025-04-13 01:30:29,1054.36
R00000542,O00008038,P00589,Buyer remorse,2025-03-28 04:17:31,2687.4
R00000543,O00008052,P00286,Buyer remorse,2024-10-07 22:01:57,28176.2
R00000544,O00008073,P00199,Damaged,2024-12-25 07:09:24,496.6
R00000545,O00008088,P00116,Damaged,2025-05-06 13:16:03,1327.33
R00000546,O00008091,P00354,Buyer remorse,2025-04-28 18:40:04,125497.32
R00000547,O00008136,P00687,Wrong item,2024-09-03 08:48:23,1311.8
R00000548,O00008166,P00272,Wrong item,2025-06-12 00:58:36,1871.06
R00000549,O00008214,P00442,Wrong item,2025-08-12 18:40:31,5261.36
R00000550,O00008243,P00331,Not as described,2025-04-01 12:30:36,232517.0
R00000551,O00008253,P00665,Buyer remorse,2025-03-06 11:04:00,318.15
R00000552,O00008256,P00731,Wrong item,2025-08-23 13:33:19,3953.86
R00000553,O00008257,P00576,Not as described,2025-03-02 09:07:38,270701.25
R00000554,O00008269,P00459,Not as described,2025-03-11 15:16:03,1098.43
R00000555,O00008289,P00730,Wrong item,2025-05-06 12:49:00,8564.74
R00000556,O00008293,P00269,Damaged,2025-04-24 00:59:41,273.93
R00000557,O00008302,P00603,Damaged,2025-07-15 17:22:07,1309.27
R00000558,O00008310,P00065,Buyer remorse,2025-07-15 15:12:02,4711.39
R00000559,O00008321,P00411,Not as described,2025-08-23 17:20:53,167061.28
R00000560,O00008376,P00486,Buyer remorse,2025-03-02 06:26:31,639167.17
R00000561,O00008401,P00607,Not as described,2024-09-04 08:28:37,1270.59
R00000562,O00008426,P00280,Wrong item,2024-10-20 08:16:28,416.4
R00000563,O00008455,P00048,Buyer remorse,2025-07-09 19:32:21,83.71
R00000564,O00008457,P00115,Not as described,2024-09-25 17:53:30,124.3
R00000565,O00008460,P00621,Buyer remorse,2024-12-30 12:25:29,15622.92
R00000566,O00008469,P00659,Not as described,2025-04-04 03:54:17,5293.15
R00000567,O00008470,P00691,Buyer remorse,2025-05-05 22:49:42,3440.39
R00000568,O00008472,P00001,Buyer remorse,2025-07-18 09:49:53,2505.28
R00000569,O00008497,P00238,Damaged,2025-03-13 13:40:51,419187.92
R00000570,O00008498,P00017,Buyer remorse,2025-07-22 22:47:19,3515.44
R00000571,O00008500,P00506,Not as described,2025-07-12 18:08:56,911.82
R00000572,O00008502,P00654,Buyer remorse,2025-08-17 01:39:22,310492.78
R00000573,O00008503,P00105,Damaged,2024-11-10 03:23:45,2842.84
R00000574,O00008510,P00756,Not as described,2025-07-20 06:11:58,3441.33
R00000575,O00008533,P00045,Buyer remorse,2025-01-17 19:22:47,57789.68
R00000576,O00008544,P00390,Buyer remorse,2024-12-16 23:09:30,397132.13
R00000577,O00008564,P00629,Buyer remorse,2024-12-06 18:07:36,622.21
R00000578,O00008566,P00422,Wrong item,2024-12-10 04:00:11,5147.83
R00000579,O00008576,P00205,Wrong item,2024-12-04 17:19:32,3207.8
R00000580,O00008622,P00659,Not as described,2024-09-17 22:09:38,2471.18
R00000581,O00008625,P00639,Buyer remorse,2025-01-04 21:54:06,250418.47
R00000582,O00008630,P00113,Buyer remorse,2025-01-12 00:00:29,2014.67
R00000583,O00008664,P00517,Damaged,2025-07-25 21:27:56,803.34
R00000584,O00008698,P00151,Not as described,2025-04-19 23:40:25,3583.83
R00000585,O00008715,P00678,Not as described,2025-01-06 11:24:46,1453.87
R00000586,O00008727,P00210,Wrong item,2024-10-20 03:03:41,2027.42
R00000587,O00008744,P00640,Not as described,2025-05-01 07:01:36,3949.58
R00000588,O00008761,P00258,Buyer remorse,2025-05-08 15:09:34,540983.17
R00000589,O00008769,P00473,Buyer remorse,2024-11-26 19:46:39,86425.51
R00000590,O00008772,P00294,Damaged,2025-03-07 09:44:24,1539.94
R00000591,O00008808,P00092,Buyer remorse,2025-01-16 11:20:15,2182.38
R00000592,O00008831,P00364,Buyer remorse,2025-07-24 17:09:56,206329.0
R00000593,O00008843,P00787,Not as described,2024-12-25 14:29:08,80.96
R00000594,O00008856,P00675,Wrong item,2025-01-14 10:12:22,490.22
R00000595,O00008861,P00699,Damaged,2025-07-19 14:35:20,16373.28
R00000596,O00008880,P00053,Not as described,2025-07-27 07:12:23,307.18
R00000597,O00008884,P00736,Buyer remorse,2025-07-21 12:38:28,431.25
R00000598,O00008894,P00124,Not as described,2025-01-09 22:01:14,138840.05
R00000599,O00008898,P00651,Not as described,2025-01-06 10:06:35,1228383.3
R00000600,O00008910,P00295,Wrong item,2025-02-03 23:56:59,23680.38
R00000601,O00008911,P00720,Wrong item,2025-06-15 23:36:39,269.75
R00000602,O00008942,P00203,Not as described,2025-08-03 02:31:34,569.88
R00000603,O00008948,P00576,Damaged,2025-01-26 16:31:25,5555.96
R00000604,O00008950,P00709,Damaged,2024-12-05 08:36:45,74367.84
R00000605,O00008951,P00044,Wrong item,2025-01-01 11:21:41,4011.59
R00000606,O00008961,P00372,Damaged,2024-11-15 18:36:39,1512.39
R00000607,O00008977,P00424,Buyer remorse,2025-06-22 23:16:25,4272.66
R00000608,O00009023,P00677,Damaged,2025-01-28 05:41:10,829.06
R00000609,O00009044,P00352,Not as described,2024-11-02 01:21:48,7264.85
R00000610,O00009055,P00688,Wrong item,2025-07-26 07:41:41,3871.15
R00000611,O00009085,P00425,Not as described,2025-07-08 00:51:30,2230.84
R00000612,O00009087,P00497,Not as described,2025-06-02 17:04:11,1620.1
R00000613,O00009089,P00166,Buyer remorse,2024-08-26 06:37:53,133612.32
R00000614,O00009093,P00394,Damaged,2025-02-11 10:21:22,23.84
R00000615,O00009104,P00083,Not as described,2025-07-16 15:46:07,333135.26
R00000616,O00009156,P00153,Buyer remorse,2024-11-16 12:17:44,1180.95
R00000617,O00009162,P00790,Not as described,2024-10-08 07:42:26,1574.66
R00000618,O00009235,P00556,Not as described,2025-02-21 09:14:34,368287.07
R00000619,O00009288,P00548,Damaged,2024-11-22 20:36:13,861428.82
R00000620,O00009338,P00591,Buyer remorse,2024-12-17 17:33:30,399212.01
R00000621,O00009360,P00040,Damaged,2025-01-02 05:54:03,645.94
R00000622,O00009374,P00003,Buyer remorse,2025-05-05 15:20:48,97980.22
R00000623,O00009389,P00587,Damaged,2025-02-04 09:56:52,124099.19
R00000624,O00009415,P00363,Buyer remorse,2025-07-26 07:39:17,718.27
R00000625,O00009442,P00346,Not as described,2025-03-04 14:11:05,2565.92
R00000626,O00009443,P00415,Buyer remorse,2024-11-25 13:53:26,3578.19
R00000627,O00009453,P00761,Not as described,2025-02-03 18:57:18,422.51
R00000628,O00009455,P00530,Not as described,2024-09-01 01:08:54,109.85
R00000629,O00009470,P00730,Wrong item,2025-04-08 05:46:54,15901.95
R00000630,O00009483,P00384,Not as described,2025-05-15 02:44:30,986.03
R00000631,O00009499,P00069,Wrong item,2025-06-22 16:55:13,808977.36
R00000632,O00009500,P00332,Buyer remorse,2024-11-26 12:01:06,6012.67
R00000633,O00009504,P00277,Damaged,2025-07-25 20:10:29,2829.06
R00000634,O00009508,P00683,Not as described,2024-09-19 01:12:17,145.26
R00000635,O00009528,P00220,Buyer remorse,2025-05-01 18:31:23,71846.29
R00000636,O00009531,P00777,Buyer remorse,2025-05-20 22:51:03,1837.06
R00000637,O00009535,P00319,Wrong item,2024-12-05 00:33:42,142389.78
R00000638,O00009540,P00153,Not as described,2024-11-26 12:51:10,9692.16
R00000639,O00009545,P00605,Wrong item,2024-09-13 19:08:32,2981.38
R00000640,O00009548,P00608,Damaged,2024-09-09 08:07:42,438.97
R00000641,O00009558,P00485,Not as described,2025-04-19 14:50:41,778.35
R00000642,O00009585,P00149,Wrong item,2025-03-07 03:20:58,79234.93
R00000643,O00009617,P00359,Buyer remorse,2024-12-16 18:39:18,558110.77
R00000644,O00009618,P00260,Buyer remorse,2025-05-03 01:43:04,1675.51
R00000645,O00009638,P00654,Wrong item,2025-03-14 16:05:29,584.3
R00000646,O00009643,P00760,Damaged,2024-09-28 10:06:59,823911.16
R00000647,O00009658,P00239,Damaged,2024-08-23 19:42:42,393.6
R00000648,O00009674,P00599,Wrong item,2024-12-01 20:01:57,234021.91
R00000649,O00009701,P00266,Not as described,2024-09-25 11:15:27,1730.45
R00000650,O00009734,P00597,Buyer remorse,2025-05-03 09:06:24,1146.7
R00000651,O00009751,P00397,Buyer remorse,2025-05-06 11:07:43,1336.93
R00000652,O00009773,P00789,Buyer remorse,2025-02-13 15:28:28,2440.11
R00000653,O00009777,P00585,Not as described,2025-01-31 04:02:08,96680.8
R00000654,O00009790,P00295,Wrong item,2025-06-28 18:40:53,276.18
