order_id,customer_id,order_datetime,order_timezone,total_amount,currency,status,warehouse_id,shipping_delay_hours
O00000293,C01861,2025-02-09 23:20:41,Asia/Kolkata,7568.47,GBP,shipped,W007,6
O00000294,C01687,2024-11-29 20:42:38,America/New_York,8455.54,GBP,delivered,W002,12
O00000295,C03984,2024-08-21 09:58:48,Asia/Kolkata,300170.0,INR,delivered,W005,11
O00000296,C01926,2024-09-29 23:56:30,Asia/Singapore,15174.5,AUD,delivered,W007,5
O00000297,C00364,2025-05-25 12:56:49,Asia/Kolkata,2866.56,EUR,placed,W006,32
O00000298,C04842,2025-08-03 06:30:15,Asia/Kolkata,3999.28,EUR,delivered,W001,3
O00000299,C02355,2025-05-25 13:18:46,Asia/Singapore,14258.2,CAD,shipped,W005,6
O00000300,C02053,2024-11-08 10:26:04,UTC,26211.72,CAD,delivered,W007,20
O00000301,C05000,2024-09-30 05:39:34,UTC,1292194.11,JPY,shipped,W001,13
O00000302,C04751,2025-02-06 15:11:33,Europe/London,78288.34,INR,delivered,W005,26
O00000303,C02895,2025-02-17 21:08:27,UTC,312929.42,JPY,shipped,W008,15
O00000304,C03408,2024-08-30 00:02:15,America/New_York,9378.19,USD,placed,W003,14
O00000305,C02565,2025-05-28 11:28:57,Asia/Singapore,1117525.01,JPY,shipped,W001,0
O00000306,C04713,2024-12-28 14:21:45,Europe/Berlin,385713.32,INR,delivered,W002,2
O00000307,C03359,2025-07-06 13:59:43,Asia/Kolkata,29605.83,INR,delivered,W004,2
O00000308,C02007,2025-01-10 16:32:52,Europe/London,12768.59,CAD,delivered,W003,15
O00000309,C02158,2025-04-09 21:28:22,America/Los_Angeles,27678.39,CAD,delivered,W005,27
O00000310,C00371,2024-10-10 12:48:20,America/New_York,9407.84,USD,delivered,W002,26
O00000311,C03716,2024-09-06 04:12:53,America/New_York,3559.74,GBP,delivered,W007,9
O00000312,C01726,2024-10-31 05:19:27,Europe/Berlin,11180.47,GBP,delivered,W003,21
O00000313,C01384,2025-04-01 05:35:45,America/New_York,14869.29,USD,cancelled,W002,2
O00000314,C00955,2025-03-23 03:07:18,Asia/Singapore,99391.66,INR,delivered,W006,15
O00000315,C00607,2025-06-20 00:03:07,Asia/Singapore,11007.67,AUD,delivered,W004,18
O00000316,C01241,2024-10-16 18:31:27,Europe/Berlin,2349.87,GBP,delivered,W004,19
O00000317,C01709,2025-06-30 15:01:20,America/New_York,6696.12,AUD,shipped,W006,0
O00000318,C02394,2025-03-13 16:09:53,Europe/London,20211.85,AUD,delivered,W004,13
O00000319,C02613,2025-02-11 19:39:49,UTC,3427.76,AUD,delivered,W008,22
O00000320,C02384,2024-10-16 03:38:51,Asia/Kolkata,675340.01,INR,shipped,W001,0
O00000321,C01365,2024-08-20 12:30:55,Asia/Kolkata,420648.52,JPY,delivered,W001,13
O00000322,C04530,2025-01-20 08:51:12,America/New_York,3090.42,USD,shipped,W003,7
O00000323,C01323,2025-04-06 12:26:57,America/Los_Angeles,501850.82,INR,delivered,W001,16
O00000324,C02232,2025-07-05 09:00:15,Europe/Berlin,3963.48,AUD,delivered,W005,19
O00000325,C03403,2025-05-24 14:04:46,UTC,635.08,USD,delivered,W007,16
O00000326,C00192,2025-06-05 19:47:49,UTC,462500.84,INR,delivered,W005,24
O00000327,C02004,2024-09-15 20:31:49,America/New_York,6409.72,GBP,delivered,W002,0
O00000328,C03906,2025-03-01 03:45:18,America/New_York,601411.77,JPY,delivered,W002,15
O00000329,C04013,2025-01-11 01:03:29,Asia/Singapore,561076.48,JPY,delivered,W007,8
O00000330,C04905,2024-12-01 06:58:37,Europe/Berlin,1897.92,GBP,delivered,W008,20
O00000331,C03957,2025-08-05 04:03:21,Europe/Berlin,600366.17,JPY,delivered,W003,3
O00000332,C00076,2024-11-06 07:27:35,Europe/Berlin,86007.51,INR,delivered,W005,3
O00000333,C04619,2025-03-26 10:21:34,America/New_York,14981.55,AUD,shipped,W008,14
O00000334,C03882,2024-10-17 16:11:10,UTC,6735.34,USD,delivered,W006,20
O00000335,C01282,2025-01-30 03:26:28,Asia/Kolkata,6197.08,USD,delivered,W005,0
O00000336,C01774,2024-10-14 16:55:09,Asia/Kolkata,727760.0,INR,delivered,W005,6
O00000337,C03879,2024-10-06 23:59:07,Asia/Kolkata,3175.12,EUR,delivered,W001,2
O00000338,C03485,2025-05-14 09:24:28,America/New_York,16099.49,AUD,delivered,W002,31
O00000339,C02276,2024-11-16 11:20:06,Europe/London,1449.94,AUD,delivered,W006,20
O00000340,C03475,2024-11-07 04:28:11,UTC,11615.36,EUR,placed,W005,30
O00000341,C03263,2024-08-31 08:35:37,Asia/Singapore,3183.05,USD,delivered,W002,14
O00000342,C01079,2024-10-31 05:00:04,Europe/London,5095.45,USD,delivered,W006,12
O00000343,C03001,2025-01-17 03:41:40,Asia/Singapore,1052541.16,JPY,delivered,W001,29
O00000344,C01414,2025-04-25 16:44:16,America/Los_Angeles,889.48,GBP,delivered,W001,19
O00000345,C02798,2025-07-07 02:23:59,Asia/Kolkata,6647.14,GBP,shipped,W006,0
O00000346,C01566,2024-11-23 16:04:28,Europe/Berlin,3537.56,AUD,delivered,W007,17
O00000347,C01633,2024-08-24 03:28:37,UTC,12091.63,EUR,delivered,W003,30
O00000348,C03555,2024-09-11 16:10:36,Asia/Singapore,657592.51,INR,delivered,W001,16
O00000349,C03893,2025-07-14 03:19:09,Europe/London,7830.69,EUR,delivered,W002,15
O00000350,C00179,2025-01-10 00:29:58,Asia/Singapore,7821.67,GBP,delivered,W007,20
O00000351,C02463,2025-04-01 08:00:06,America/Los_Angeles,1927057.35,JPY,shipped,W005,18
O00000352,C01263,2025-07-08 11:15:18,Asia/Singapore,30414.26,AUD,shipped,W003,15
O00000353,C02680,2025-05-06 23:42:02,Europe/London,828368.33,INR,delivered,W006,11
O00000354,C01885,2024-08-15 15:10:10,Europe/Berlin,6600.93,EUR,delivered,W001,11
O00000355,C04239,2025-03-03 12:44:10,Asia/Singapore,2200.95,CAD,delivered,W007,12
O00000356,C03725,2024-12-10 18:18:44,UTC,13337.49,USD,delivered,W006,10
O00000357,C04356,2024-10-31 09:23:54,Europe/Berlin,13576.14,CAD,delivered,W008,0
O00000358,C02427,2024-09-29 07:26:57,Asia/Kolkata,4930.71,CAD,delivered,W001,27
O00000359,C04881,2024-11-18 22:27:43,America/New_York,2197.55,USD,shipped,W008,4
O00000360,C04289,2025-03-09 17:52:12,America/Los_Angeles,581277.94,JPY,delivered,W005,15
O00000361,C02105,2024-08-11 15:24:59,America/Los_Angeles,3048.78,AUD,delivered,W005,2
O00000362,C03875,2025-02-06 21:39:41,America/Los_Angeles,4544.53,EUR,delivered,W003,3
O00000363,C02607,2024-12-08 05:27:44,Asia/Singapore,857.16,USD,delivered,W008,0
O00000364,C04569,2025-06-13 15:05:34,America/New_York,6069.32,USD,delivered,W007,4
O00000365,C04681,2025-04-05 04:48:09,America/New_York,13639.19,USD,delivered,W006,2
O00000366,C04021,2024-10-13 19:13:00,America/New_York,6640.72,EUR,returned,W007,7
O00000367,C02976,2025-03-11 02:50:03,Europe/London,8685.69,AUD,delivered,W004,19
O00000368,C01456,2025-07-11 13:22:10,America/Los_Angeles,2755.29,GBP,delivered,W007,2
O00000369,C01837,2025-02-18 12:00:02,UTC,13285.46,EUR,delivered,W007,0
O00000370,C01961,2024-10-04 23:47:34,Asia/Singapore,15626.81,EUR,delivered,W008,5
O00000371,C02714,2025-04-14 13:13:40,Europe/Berlin,2543.19,CAD,delivered,W007,34
O00000372,C04402,2025-01-25 09:39:11,Asia/Kolkata,10786.11,USD,shipped,W002,0
O00000373,C02784,2025-06-23 17:09:54,Asia/Kolkata,3980.99,EUR,delivered,W004,12
O00000374,C02113,2025-08-05 00:21:41,America/Los_Angeles,1014614.7,JPY,delivered,W003,2
O00000375,C03604,2024-08-26 11:21:43,America/Los_Angeles,2838.43,AUD,delivered,W003,5
O00000376,C04234,2025-03-25 00:04:40,UTC,11179.42,GBP,delivered,W008,8
O00000377,C01838,2025-03-13 12:28:54,Europe/Berlin,2915.12,EUR,delivered,W004,11
O00000378,C02700,2025-06-09 09:40:26,Europe/London,185801.47,JPY,shipped,W004,2
O00000379,C02008,2024-11-14 09:59:05,Asia/Kolkata,7373.7,EUR,shipped,W008,0
O00000380,C03919,2025-02-16 22:46:23,Asia/Singapore,10969.96,USD,shipped,W008,14
O00000381,C04036,2024-12-31 15:22:36,America/New_York,5356.42,AUD,delivered,W006,9
O00000382,C01493,2024-09-04 09:22:03,America/Los_Angeles,4730.96,GBP,shipped,W007,24
O00000383,C03631,2025-06-19 01:47:49,America/New_York,895717.53,INR,shipped,W003,15
O00000384,C01288,2025-06-23 17:28:11,Asia/Kolkata,1382738.33,INR,delivered,W007,21
O00000385,C03349,2025-04-19 00:52:21,Asia/Singapore,231806.66,INR,delivered,W005,13
O00000386,C04588,2025-06-12 09:31:15,Asia/Kolkata,4172.41,AUD,delivered,W008,10
O00000387,C00377,2024-11-22 19:37:02,America/New_York,17623.93,CAD,shipped,W003,14
O00000388,C04832,2024-11-18 12:16:13,Europe/London,1033218.36,INR,delivered,W008,9
O00000389,C03837,2025-07-17 02:37:00,America/Los_Angeles,12190.24,EUR,delivered,W001,13
O00000390,C00263,2024-08-31 13:24:48,America/New_York,906011.77,JPY,delivered,W003,8
O00000391,C03838,2024-11-02 11:10:20,Europe/Berlin,871692.64,JPY,delivered,W003,9
O00000392,C03543,2024-09-04 21:39:51,Asia/Singapore,12581.49,USD,delivered,W004,8
O00000393,C01251,2025-04-26 06:32:49,America/New_York,5585.97,EUR,delivered,W002,7
O00000394,C01338,2024-10-31 21:20:30,America/New_York,3589.33,GBP,delivered,W008,19
O00000395,C00404,2025-06-01 12:52:54,UTC,2684.86,GBP,delivered,W006,11
O00000396,C02948,2025-01-22 12:41:54,America/New_York,6456.76,GBP,shipped,W006,3
O00000397,C02464,2024-12-21 07:24:32,Europe/London,7952.04,EUR,placed,W005,9
O00000398,C00076,2024-10-20 07:04:10,Europe/Berlin,5294.45,EUR,delivered,W003,0
O00000399,C00246,2024-09-19 21:58:48,Europe/Berlin,2372.72,GBP,placed,W001,14
O00000400,C04903,2025-06-30 14:35:06,America/Los_Angeles,23936.2,AUD,delivered,W001,10
O00000401,C02105,2024-10-17 21:14:31,America/Los_Angeles,3068.0,EUR,delivered,W003,12
O00000402,C00863,2024-12-06 02:36:50,America/Los_Angeles,3947.63,EUR,delivered,W005,16
O00000403,C01190,2024-09-04 18:57:59,Asia/Kolkata,972841.16,JPY,delivered,W003,26
O00000404,C04687,2025-01-08 00:39:37,Europe/Berlin,6331.04,GBP,shipped,W006,13
O00000405,C03993,2024-09-07 07:19:41,America/New_York,19521.04,CAD,delivered,W003,17
O00000406,C04135,2024-09-17 03:58:37,Europe/Berlin,8255.93,EUR,delivered,W001,5
O00000407,C04349,2024-12-09 20:17:06,Europe/Berlin,6012.89,EUR,returned,W007,17
O00000408,C02638,2025-05-04 08:17:28,UTC,2091.95,EUR,delivered,W003,5
O00000409,C01987,2024-11-02 14:56:09,Europe/London,5776.38,GBP,shipped,W005,18
O00000410,C01244,2025-02-19 13:04:29,Europe/London,7337.32,EUR,delivered,W002,19
O00000411,C00577,2025-02-09 22:22:56,Europe/Berlin,5347.63,CAD,delivered,W008,12
O00000412,C04908,2024-12-07 06:54:20,Europe/London,17561.1,CAD,delivered,W005,4
O00000413,C02059,2025-07-25 13:56:45,Asia/Kolkata,776.67,INR,delivered,W008,13
O00000414,C04970,2025-02-07 20:42:44,Europe/Berlin,22534.79,CAD,delivered,W008,22
O00000415,C03267,2025-06-26 16:33:52,America/Los_Angeles,5679.03,CAD,delivered,W005,2
O00000416,C00392,2024-09-23 19:56:34,Asia/Singapore,865842.47,INR,shipped,W008,23
O00000417,C01865,2024-09-02 10:54:36,Asia/Singapore,792694.99,INR,delivered,W008,1
O00000418,C02645,2025-02-22 19:56:41,Europe/Berlin,3660.21,USD,delivered,W005,26
O00000419,C00623,2025-01-13 01:54:05,Europe/London,4668.76,EUR,shipped,W006,2
O00000420,C02408,2024-11-23 22:31:34,Asia/Singapore,2026133.81,JPY,shipped,W001,9
O00000421,C03959,2025-05-21 10:27:20,America/New_York,22133.73,CAD,delivered,W004,7
O00000422,C02023,2024-11-14 04:51:42,Europe/Berlin,17879.67,CAD,delivered,W007,20
O00000423,C04580,2025-02-14 21:26:20,Asia/Singapore,3634.0,AUD,shipped,W006,26
O00000424,C04897,2025-08-06 11:50:15,Asia/Kolkata,8242.84,GBP,delivered,W006,18
O00000425,C02936,2024-09-06 23:05:23,America/New_York,144408.82,JPY,delivered,W003,11
O00000426,C00242,2025-04-05 03:33:10,Asia/Singapore,11182.95,AUD,delivered,W002,4
O00000427,C02065,2025-02-18 17:18:59,UTC,4058.61,GBP,shipped,W002,3
O00000428,C00499,2025-07-23 06:49:48,Europe/London,20227.95,JPY,placed,W001,26
O00000429,C04654,2024-09-11 21:07:34,America/New_York,723101.47,JPY,delivered,W003,1
O00000430,C03647,2024-12-24 04:20:46,Asia/Singapore,6722.78,USD,cancelled,W008,4
O00000431,C00954,2025-08-07 08:12:12,UTC,18473.44,AUD,shipped,W006,22
O00000432,C04476,2025-05-30 02:31:19,UTC,7528.97,AUD,delivered,W007,5
O00000433,C04025,2025-01-08 05:17:01,America/Los_Angeles,8472.9,USD,delivered,W001,13
O00000434,C02570,2024-12-10 00:45:25,Europe/London,1757.34,AUD,delivered,W004,15
O00000435,C03554,2025-05-14 08:32:33,UTC,26695.09,AUD,delivered,W001,21
O00000436,C03195,2024-11-12 17:07:12,America/Los_Angeles,7906.96,CAD,shipped,W007,14
O00000437,C02538,2025-08-11 13:19:30,Europe/London,10152.7,EUR,placed,W007,28
O00000438,C00938,2025-01-26 13:19:40,Europe/Berlin,5328.44,USD,shipped,W007,16
O00000439,C04671,2025-01-15 07:15:33,Europe/London,19135.83,INR,delivered,W004,24
O00000440,C00293,2025-02-26 14:27:52,Asia/Kolkata,7507.98,GBP,shipped,W001,8
O00000441,C02605,2025-03-15 10:42:20,UTC,11238.93,USD,delivered,W008,22
O00000442,C01320,2025-03-22 03:01:51,UTC,8341.14,EUR,placed,W001,13
O00000443,C01840,2025-04-09 22:49:19,America/Los_Angeles,132.45,CAD,delivered,W008,25
O00000444,C01947,2025-02-04 10:57:50,Asia/Kolkata,11332.16,AUD,delivered,W003,6
O00000445,C00172,2025-03-06 06:50:58,UTC,8438.43,GBP,delivered,W007,1
O00000446,C03268,2024-10-24 08:41:42,America/New_York,14690.79,EUR,delivered,W008,14
O00000447,C01634,2025-08-07 22:27:37,Europe/London,5481.67,EUR,delivered,W003,9
O00000448,C04711,2025-06-24 16:29:06,UTC,8639.18,CAD,delivered,W001,28
O00000449,C00072,2025-05-27 00:35:18,America/Los_Angeles,340.23,CAD,cancelled,W004,10
O00000450,C02585,2025-05-29 07:57:16,America/Los_Angeles,1756532.36,JPY,delivered,W007,0
O00000451,C02304,2025-03-08 00:11:30,Asia/Singapore,742.29,AUD,delivered,W007,0
O00000452,C04792,2025-04-13 15:33:53,America/New_York,661544.11,JPY,returned,W006,14
O00000453,C01615,2024-10-05 12:15:49,America/Los_Angeles,12041.69,AUD,delivered,W005,14
O00000454,C01368,2024-08-17 18:19:38,America/New_York,5614.86,USD,delivered,W008,19
O00000455,C01071,2024-08-16 09:02:23,Europe/London,23964.22,CAD,shipped,W006,9
O00000456,C03686,2025-04-21 14:02:42,Europe/Berlin,734.73,AUD,delivered,W001,0
O00000457,C01451,2024-11-17 01:21:39,UTC,255851.66,INR,delivered,W001,9
O00000458,C04774,2024-11-16 05:24:34,Asia/Kolkata,9875.79,AUD,returned,W001,0
O00000459,C02625,2025-03-29 06:04:49,America/New_York,12952.0,AUD,returned,W005,19
O00000460,C01331,2024-11-08 10:27:47,America/New_York,8028.63,GBP,delivered,W001,21
O00000461,C03654,2025-02-03 03:55:48,Asia/Kolkata,4794.78,USD,delivered,W002,0
O00000462,C03936,2024-10-14 16:54:54,Europe/Berlin,1387314.98,INR,delivered,W007,5
O00000463,C01164,2024-12-25 07:39:12,America/Los_Angeles,21897.6,AUD,delivered,W003,26
O00000464,C01228,2025-02-24 04:46:22,Asia/Singapore,816321.67,INR,delivered,W008,31
O00000465,C00490,2025-07-23 08:35:27,Europe/Berlin,422190.0,INR,delivered,W003,14
O00000466,C03515,2025-01-16 13:40:24,Europe/London,182444.12,JPY,delivered,W006,35
O00000467,C03880,2024-12-06 04:38:23,Europe/Berlin,3915.09,USD,shipped,W006,3
O00000468,C04547,2024-12-18 23:23:10,America/Los_Angeles,1190289.19,INR,shipped,W003,0
O00000469,C03791,2025-01-10 13:41:45,UTC,1310477.92,JPY,shipped,W001,3
O00000470,C02622,2025-04-18 03:46:35,America/New_York,5765.64,GBP,shipped,W004,28
O00000471,C03081,2024-09-05 03:14:50,Europe/Berlin,3163.02,GBP,shipped,W001,2
O00000472,C01210,2024-10-21 05:42:46,Europe/Berlin,9739.01,GBP,delivered,W006,0
O00000473,C04527,2024-08-16 21:29:27,America/Los_Angeles,6273.92,GBP,delivered,W001,6
O00000474,C01081,2025-05-26 03:31:52,Europe/Berlin,2424.72,GBP,delivered,W004,5
O00000475,C02771,2025-01-28 20:59:01,America/New_York,10854.44,USD,delivered,W002,13
O00000476,C04569,2024-09-01 16:39:59,America/New_York,2897.36,USD,placed,W004,0
O00000477,C02646,2025-01-17 09:13:25,Europe/Berlin,13102.95,GBP,placed,W002,3
O00000478,C00061,2025-02-18 07:07:51,Europe/Berlin,16913.35,AUD,delivered,W007,7
O00000479,C00875,2024-12-28 10:45:52,Asia/Singapore,11383.36,AUD,delivered,W006,0
O00000480,C00196,2024-10-11 23:50:03,America/New_York,174826.66,INR,shipped,W007,15
O00000481,C04931,2025-07-15 22:47:38,Asia/Kolkata,10136.84,CAD,shipped,W001,20
O00000482,C03125,2025-06-28 01:00:35,Europe/London,11736.44,AUD,shipped,W004,0
O00000483,C00249,2025-01-18 15:22:17,Asia/Kolkata,5918.74,GBP,delivered,W005,10
O00000484,C01766,2025-06-19 08:48:46,Asia/Kolkata,12586.51,USD,returned,W005,27
O00000485,C02228,2025-05-27 22:52:23,Europe/London,9251.47,CAD,delivered,W007,0
O00000486,C02983,2024-11-29 02:59:45,Asia/Singapore,12442.84,USD,returned,W005,6
O00000487,C03537,2025-04-05 13:03:34,America/New_York,18324.08,USD,delivered,W004,16
O00000488,C04457,2025-07-15 07:46:52,Europe/London,18553.71,USD,delivered,W007,3
O00000489,C03717,2025-06-13 02:46:05,Europe/Berlin,3056.03,EUR,cancelled,W005,12
O00000490,C01565,2025-05-26 17:47:24,America/New_York,393.57,USD,shipped,W002,22
O00000491,C03457,2025-03-30 10:12:28,Asia/Kolkata,631927.51,INR,returned,W008,10
O00000492,C00224,2024-10-04 10:58:03,America/New_York,567.75,GBP,delivered,W002,14
O00000493,C00771,2024-09-28 20:34:26,America/Los_Angeles,4684.9,GBP,shipped,W001,21
O00000494,C04629,2025-05-08 22:35:51,Europe/London,11448.04,GBP,returned,W002,7
O00000495,C00360,2025-08-09 00:41:23,Asia/Kolkata,544227.49,INR,delivered,W002,16
O00000496,C04065,2024-11-28 14:30:11,Asia/Singapore,429353.32,INR,shipped,W006,15
O00000497,C01127,2025-05-20 14:50:54,Europe/Berlin,414.87,USD,delivered,W008,5
O00000498,C01520,2025-03-31 03:58:47,UTC,1509217.61,JPY,delivered,W001,1
O00000499,C01997,2025-07-04 18:39:14,Europe/Berlin,11898.59,CAD,shipped,W003,14
O00000500,C03388,2025-01-08 09:57:25,UTC,13090.99,CAD,delivered,W006,9
O00000501,C01841,2024-10-04 10:34:02,Europe/Berlin,7883.98,AUD,delivered,W008,13
O00000502,C01193,2024-12-10 08:32:23,UTC,1043.1,CAD,delivered,W006,1
O00000503,C02525,2025-04-27 03:34:59,Europe/Berlin,14378.34,CAD,shipped,W005,21
O00000504,C04637,2024-08-28 18:01:03,Europe/London,9301.58,EUR,shipped,W003,2
O00000505,C02962,2025-04-20 00:53:06,America/New_York,16014.43,AUD,delivered,W005,22
O00000506,C02069,2025-06-11 08:53:36,Asia/Kolkata,7811.4,USD,returned,W008,7
O00000507,C01484,2025-07-27 21:20:01,Europe/Berlin,1391.28,USD,shipped,W007,17
O00000508,C02271,2025-05-24 03:15:53,Europe/London,479693.34,INR,shipped,W007,32
O00000509,C01021,2024-09-15 07:29:06,America/New_York,1045.9,USD,cancelled,W005,17
O00000510,C03168,2024-09-26 08:33:29,Asia/Kolkata,1584.43,GBP,delivered,W007,16
O00000511,C02226,2024-10-10 01:41:08,America/Los_Angeles,8243.43,EUR,delivered,W007,16
O00000512,C02038,2024-12-05 14:55:42,Europe/London,17393.76,AUD,shipped,W001,20
O00000513,C00168,2024-08-11 16:39:45,America/Los_Angeles,12640.18,GBP,shipped,W004,27
O00000514,C01301,2024-12-11 12:25:53,UTC,7412.5,USD,shipped,W002,0
O00000515,C01442,2025-06-25 02:08:16,America/Los_Angeles,670580.85,INR,delivered,W006,11
O00000516,C01408,2024-09-20 04:08:50,Europe/London,6221.72,CAD,shipped,W006,6
O00000517,C03727,2025-02-12 20:58:56,Europe/Berlin,2227.38,EUR,delivered,W001,20
O00000518,C04014,2025-03-30 16:56:58,Asia/Singapore,24206.32,AUD,delivered,W003,15
O00000519,C03011,2025-03-23 17:47:45,Asia/Singapore,16811.99,CAD,shipped,W003,0
O00000520,C03247,2024-09-14 20:19:36,Europe/Berlin,4555.54,EUR,delivered,W006,16
O00000521,C00421,2025-02-18 07:13:46,UTC,5896.96,EUR,delivered,W007,19
O00000522,C03928,2025-04-06 22:20:49,America/Los_Angeles,3333.02,USD,delivered,W001,15
O00000523,C03042,2025-05-27 22:20:36,Asia/Singapore,5202.11,USD,delivered,W007,12
O00000524,C00552,2025-06-18 17:24:39,Asia/Singapore,12227.44,EUR,placed,W005,9
O00000525,C01587,2024-09-20 00:53:47,America/New_York,1445.17,GBP,shipped,W001,10
O00000526,C01357,2024-08-14 15:18:03,Europe/Berlin,18093.3,AUD,delivered,W005,23
O00000527,C00183,2024-11-17 11:39:11,Europe/Berlin,11340.87,GBP,shipped,W004,15
O00000528,C04442,2025-01-25 11:55:01,Europe/London,1400691.18,JPY,delivered,W006,6
O00000529,C01262,2025-01-25 07:25:16,Europe/London,13472.74,GBP,shipped,W003,5
O00000530,C00675,2024-12-20 07:05:39,Europe/Berlin,1351.2,CAD,shipped,W003,23
O00000531,C01094,2025-06-14 20:51:44,America/Los_Angeles,580717.52,INR,returned,W002,25
O00000532,C02190,2025-03-08 05:39:16,Europe/London,580563.24,JPY,delivered,W002,10
O00000533,C00263,2025-05-09 20:51:20,America/New_York,6491.81,GBP,delivered,W007,14
O00000534,C03779,2025-03-17 05:24:52,UTC,3746.52,EUR,delivered,W003,5
O00000535,C02622,2024-12-11 19:34:42,America/New_York,1308655.89,JPY,shipped,W008,6
O00000536,C00258,2025-05-26 23:20:39,Europe/Berlin,16028.1,CAD,delivered,W007,4
O00000537,C01508,2025-03-30 23:42:47,Europe/Berlin,3348.7,USD,shipped,W008,33
O00000538,C00076,2025-01-06 09:50:57,Europe/Berlin,16433.78,AUD,delivered,W005,6
O00000539,C01612,2024-12-07 12:38:51,Europe/Berlin,1324.74,GBP,delivered,W001,11
O00000540,C03419,2024-11-19 14:04:37,America/New_York,9762.21,GBP,returned,W008,13
O00000541,C04385,2024-12-10 20:28:06,Asia/Kolkata,14914.51,CAD,delivered,W007,3
O00000542,C00170,2025-03-06 14:22:23,America/New_York,1193.28,USD,cancelled,W004,8
O00000543,C02366,2025-02-15 08:11:42,America/Los_Angeles,708774.99,INR,delivered,W008,0
O00000544,C00754,2025-04-06 16:12:24,Europe/Berlin,280132.5,INR,delivered,W002,11
O00000545,C04277,2025-06-27 19:09:25,America/New_York,18435.67,CAD,delivered,W002,28
O00000546,C03751,2024-09-17 11:52:02,America/Los_Angeles,4211.56,GBP,delivered,W006,9
O00000547,C00061,2025-06-02 01:37:45,Europe/Berlin,568415.84,INR,delivered,W006,12
O00000548,C00450,2024-12-23 19:31:18,UTC,661310.01,INR,delivered,W002,24
O00000549,C02457,2024-08-26 20:23:01,Asia/Singapore,3527.43,GBP,delivered,W003,24
